Venue Name,Venue Physical Address,Region,Country,Full Address,Latitude,Longitude
CAMBRIDGE COSMOPOLITAN CLUB,"92 BURNS STREET
CAMBRIDGE
WAIKATO 3434",Waikato,New Zealand,"CAMBRIDGE COSMOPOLITAN CLUB 92 BURNS STREET
CAMBRIDGE
WAIKATO 3434 Waikato New Zealand ",-37.907336,175.47211
GLEN EDEN BOWLING CLUB,"25A GLENDALE ROAD
GLEN EDEN
AUCKLAND 1004",Auckland,New Zealand,"GLEN EDEN BOWLING CLUB 25A GLENDALE ROAD
GLEN EDEN
AUCKLAND 1004 Auckland New Zealand ",-36.9111167,174.6471354
GLEN EDEN RSA,"9 GLENDALE ROAD
GLEN EDEN
AUCKLAND 1004",Auckland,New Zealand,"GLEN EDEN RSA 9 GLENDALE ROAD
GLEN EDEN
AUCKLAND 1004 Auckland New Zealand ",-36.9106221,174.6496374
AWAKINO HOTEL,"STATE HIGHWAY 3
AWAKINO
TARANAKI 4376
NEW ZEALAND",Waikato,New Zealand,"AWAKINO HOTEL STATE HIGHWAY 3
AWAKINO
TARANAKI 4376
NEW ZEALAND Waikato New Zealand ",-38.6527759,174.6289335
CASTLECLIFF CLUB INC,"TENNYSON STREET
CASTLECLIFF
WANGANUI DISTRICT 4501",Manawatu-Wanganui,New Zealand,"CASTLECLIFF CLUB INC TENNYSON STREET
CASTLECLIFF
WANGANUI DISTRICT 4501 Manawatu-Wanganui New Zealand ",-39.9421605,174.9927026
ST JOHN'S CLUB,"158 GLASGOW STREET
WANGANUI
WANGANUI DISTRICT 4540",Manawatu-Wanganui,New Zealand,"ST JOHN'S CLUB 158 GLASGOW STREET
WANGANUI
WANGANUI DISTRICT 4540 Manawatu-Wanganui New Zealand ",-39.925,175.0397222
SEATOUN RETURNED SERVICES ASSOCIATION,"16 DUNDAS STREET
SEATOUN
WELLINGTON 6003",Wellington,New Zealand,"SEATOUN RETURNED SERVICES ASSOCIATION 16 DUNDAS STREET
SEATOUN
WELLINGTON 6003 Wellington New Zealand ",-41.32272,174.8301477
THE CRAFTY TAVERN,"1-3 COURTENAY PLACE
WELLINGTON CENTRAL
WELLINGTON 6011",Wellington,New Zealand,"THE CRAFTY TAVERN 1-3 COURTENAY PLACE
WELLINGTON CENTRAL
WELLINGTON 6011 Wellington New Zealand ",-41.2933333,174.7816667
TE PUKE CITIZENS CLUB,"179-185 JELLICOE STREET
TE PUKE
BAY OF PLENTY 3071",Bay of Plenty,New Zealand,"TE PUKE CITIZENS CLUB 179-185 JELLICOE STREET
TE PUKE
BAY OF PLENTY 3071 Bay of Plenty New Zealand ",-37.7825873,176.3200991
TE PUKE MEMORIAL RSA,"16 OXFORD STREET
TE PUKE
BAY OF PLENTY 3071",Bay of Plenty,New Zealand,"TE PUKE MEMORIAL RSA 16 OXFORD STREET
TE PUKE
BAY OF PLENTY 3071 Bay of Plenty New Zealand ",-37.7825873,176.3200991
HOKITIKA CHARTERED CLUB,"42 HAMILTON STREET
HOKITIKA
WESTLAND 7900",West Coast,New Zealand,"HOKITIKA CHARTERED CLUB 42 HAMILTON STREET
HOKITIKA
WESTLAND 7900 West Coast New Zealand ",-42.718708,170.9625244
COMMERCIAL HOTEL,"35 THE STRAND
WHAKATANE CENTRAL
WHAKATANE 3080",Bay of Plenty,New Zealand,"COMMERCIAL HOTEL 35 THE STRAND
WHAKATANE CENTRAL
WHAKATANE 3080 Bay of Plenty New Zealand ",-37.9505543,177.0004337
OHOPE CHARTERED CLUB,"PO BOX 3081
OHOPE
WHAKATANE 3085",Bay of Plenty,New Zealand,"OHOPE CHARTERED CLUB PO BOX 3081
OHOPE
WHAKATANE 3085 Bay of Plenty New Zealand ",-37.972941,177.058817
WHAKATANE RSA CLUB,"RICHARDSON STREET
WHAKATANE CENTRAL
WHAKATANE 3080",Bay of Plenty,New Zealand,"WHAKATANE RSA CLUB RICHARDSON STREET
WHAKATANE CENTRAL
WHAKATANE 3080 Bay of Plenty New Zealand ",-37.9536822,176.9939148
KENSINGTON CLUB,"HUAPAI STREET
WHANGAREI CENTRAL
NORTHLAND 0110",Northland,New Zealand,"KENSINGTON CLUB HUAPAI STREET
WHANGAREI CENTRAL
NORTHLAND 0110 Northland New Zealand ",-35.709727,174.3236387
Shotgun Betty's,"37 VINE STREET
WHANGAREI CENTRAL
NORTHLAND 0110",Northland,New Zealand,"Shotgun Betty's 37 VINE STREET
WHANGAREI CENTRAL
NORTHLAND 0110 Northland New Zealand ",-35.7255159,174.318999
New Zealand All Golds Cosmopolitan Club,"1ST FLOOR OLD GRANDSTAND BUILDING 2-48 ASH STREET
AVONDALE
AUCKLAND 1026",Auckland,New Zealand,"New Zealand All Golds Cosmopolitan Club 1ST FLOOR OLD GRANDSTAND BUILDING 2-48 ASH STREET
AVONDALE
AUCKLAND 1026 Auckland New Zealand ",-36.8955871,174.6913423
Group One Turf Bar,"COMMERCE STREET
CAMBRIDGE
WAIKATO 3434",Waikato,New Zealand,"Group One Turf Bar COMMERCE STREET
CAMBRIDGE
WAIKATO 3434 Waikato New Zealand ",-37.8953563,175.4718272
TE RAPA TAVERN,"2 Mainstreet Place
TE RAPA
HAMILTON 3200
NEW ZEALAND",Waikato,New Zealand,,-37.7600764,175.2429883
THE QUADRANT,"391 Victoria Street
HAMILTON CENTRAL
HAMILTON 3204
NEW ZEALAND",Waikato,New Zealand,,-37.7865538,175.2818637
ALEWAYS HOTEL,"40 HIGH STREET
FRANKTON
HAMILTON 3204",Waikato,New Zealand,,-37.7886383,175.2637463
The Local,"36 BRYANT ROAD
TE RAPA
HAMILTON 3240",Waikato,New Zealand,,-37.7571213,175.2477067
The Junction,"165 COMMERCE STREET
FRANKTON
HAMILTON 3204",Waikato,New Zealand,,-37.7879542,175.2650942
Lucky Finns,"26-28 HOOD STREET
HAMILTON CENTRAL
HAMILTON 3204",Waikato,New Zealand,,-37.7905281,175.2844316
THE COCK AND BULL (HAMILTON),"4 MAUI STREET
PUKETE
HAMILTON 2001",Waikato,New Zealand,,-37.741674,175.229902
WAIKATO COMMERCE CLUB,"197 COLLINGWOOD STREET
HAMILTON CENTRAL
HAMILTON 3204",Waikato,New Zealand,,-37.7925102,175.2788586
THE ELBOWROOM SPORTS BAR,"1001 TOMOANA ROAD
HASTINGS CENTRAL
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.6282154,176.8509755
ZABEELS SPORTS BAR,"115 KING STREET
HASTINGS CENTRAL
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.6397047,176.8422662
Bollywood Star Restaurant,"102-106 HERETAUNGA STREET
HASTINGS CENTRAL
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.6420555,176.8437653
CRU BAR,"303 EASTBOURNE STREET EAST
HASTINGS CENTRAL
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.640671,176.840285
Level 1,"303 EASTBOURNE STREET WEST
HASTINGS CENTRAL
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.6404043,176.8401325
HASTINGS DARTS ASSOCIATION,"205 NELSON STREET SOUTH
HASTINGS CENTRAL
HAWKES BAY 4120
NEW ZEALAND",Hawke's Bay,New Zealand,,-39.6399326,176.8384092
HAVELOCK NORTH CLUB,"4 CAMPBELL STREET
HAVELOCK NORTH
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.6723331,176.8795176
NATIONAL SERVICE CLUB,"MARKET STREET
HASTINGS CENTRAL
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.6392289,176.8444958
CLIVE HOTEL,"193 MAIN ROAD
CLIVE
HAWKES BAY 4152",Hawke's Bay,New Zealand,,-39.5837511,176.9162323
TURK'S BAR,"5 NAPIER ROAD
HAVELOCK NORTH
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.6695727,176.8775534
TAB STORTFORD LODGE,"1017 HERETAUNGA STREET
HASTINGS CENTRAL
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.6318499,176.8328606
STORTFORD LODGE SOCIAL CLUB,"103 STORTFORD STREET
HASTINGS CENTRAL
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.6313063,176.8313253
HORSE AND HOUND HASTINGS,"1012 KARAMU ROAD
HASTINGS CENTRAL
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.6356494,176.856212
MAGPIES,"116 King Street North
HASTINGS CENTRAL
HAWKES BAY 4122
NEW ZEALAND",Hawke's Bay,New Zealand,,-39.6395461,176.8419165
FLAXMERE TAVERN,"SWANSEA ROAD
FLAXMERE EAST
HAWKES BAY 4201",Hawke's Bay,New Zealand,,-39.6268008,176.7878996
BAYVIEW HOTEL,"COAST ROAD
KAIAUA
FRANKLIN 1870",Waikato,New Zealand,,-37.1091305,175.2964535
OHINEMURI CLUB INCORPORATED,"PRINCES STREET
PAEROA
WAIKATO 3640
NEW ZEALAND",Waikato,New Zealand,,-37.3816559,175.6711215
PAEROA HOTEL,"4 BELMONT ROAD
PAEROA
WAIKATO 2951",Waikato,New Zealand,,-37.3769444,175.6680556
COMMERCIAL HOTEL (WAIHI),"SEDDON STREET
WAIHI
WAIKATO 2981",Waikato,New Zealand,,-37.3920948,175.8391171
One3one Bar & Kitchen,"131 NORMANBY ROAD
PAEROA
WAIKATO 2951",Waikato,New Zealand,,-37.38174,175.6722366
STERLING TAVERN,"112 SEDDON STREET
WAIHI
WAIKATO 2981",Waikato,New Zealand,,-37.3902072,175.8430308
ROB ROY HOTEL,"CORNER ROSEMONT ROAD AND SEDDON STREET
WAIHI
WAIKATO 2981",Waikato,New Zealand,,-37.391492,175.8406858
NGATEA HOTEL,"32 ORCHARD WEST ROAD
NGATEA
WAIKATO 2852",Waikato,New Zealand,,-37.2758333,175.4952778
WAIHI MEMORIAL R.S.A. (INCORPORATED),"71 SEDDON STREET
WAIHI
WAIKATO 3610
NEW ZEALAND",Waikato,New Zealand,,-37.3916068,175.8387376
FOXTON RETURNED SERVICES ASSOCIATION,"1 EASTON STREET
FOXTON
MANAWATU 4814
NEW ZEALAND",Manawatu-Wanganui,New Zealand,,-40.4671955,175.280856
LEVIN CLUB,"262 OXFORD STREET
LEVIN
MANAWATU 5500",Manawatu-Wanganui,New Zealand,,-40.6210897,175.2877032
LEVIN COSMOPOLITAN CLUB,"47-51 OXFORD STREET SOUTH
LEVIN
MANAWATU 5500",Manawatu-Wanganui,New Zealand,,-40.6301679,175.2782588
FATBOYZ BAR COBB AND CO,"CORNER DURHAM AND OXFORD STREETS
LEVIN
MANAWATU 5500",Manawatu-Wanganui,New Zealand,,-40.6237762,175.2846674
LEVIN SPORTS BAR,"19 QUEEN STREET WEST
LEVIN
MANAWATU 5500",Manawatu-Wanganui,New Zealand,,-40.6217268,175.2857382
POST OFFICE HOTEL,"57 MAIN STREET
FOXTON
MANAWATU 5551",Manawatu-Wanganui,New Zealand,,-40.4737917,175.2817317
MANAWATU HOTEL,"1 AVENUE ROAD
FOXTON
MANAWATU 5551",Manawatu-Wanganui,New Zealand,,-40.4776271,175.2835204
O'MALLEY'S BAR,"102 OXFORD STREET
LEVIN
MANAWATU 5500",Manawatu-Wanganui,New Zealand,,-40.6262113,175.2823945
THE OLD LEITHFIELD HOTEL,"11 OLD MAIN NORTH ROAD
LEITHFIELD BEACH
CANTERBURY 8251",Canterbury,New Zealand,,-43.1915637,172.7414128
MONTEITHS BREWERY BAR,"47 AMURI AVENUE
HANMER SPRINGS
CANTERBURY 8273",Canterbury,New Zealand,,-42.522631,172.8300684
AMBERLEY HOTEL,"84 CARTERS ROAD
AMBERLEY
CANTERBURY 7410",Canterbury,New Zealand,,-43.1531448,172.7294922
WAIAU LODGE HOTEL,"18 LYNDON PLACE
WAIAU
CANTERBURY 8275",Canterbury,New Zealand,,-42.656317,173.040525
ALPINE VILLAGE INN,"10 JACKS PASS ROAD
HANMER SPRINGS
CANTERBURY 8273",Canterbury,New Zealand,,-42.521099,172.8284912
ROTHERHAM HOTEL,"42 GEORGE STREET
ROTHERHAM
CANTERBURY 7379",Canterbury,New Zealand,,-42.6964414,172.9461821
CHEVIOT HOTEL,"58 HALL STREET
CHEVIOT
CANTERBURY 8271",Canterbury,New Zealand,,-42.8108713,173.2741623
RAILWAY TAVERN,"40 DOUGLAS ROAD
AMBERLEY
CANTERBURY 7410",Canterbury,New Zealand,,-43.1525987,172.7245426
CULVERDEN HOTEL,"24 MOUNTAIN VIEW ROAD
CULVERDEN
CANTERBURY 8272",Canterbury,New Zealand,,-42.7745119,172.8479437
CLUB SOUTHLAND,"115 LEET STREET
INVERCARGILL CENTRAL
INVERCARGILL 9801
NEW ZEALAND",Southland,New Zealand,,-46.407641,168.3543954
WAIKIWI TAVERN,"181 North Road
WAIKIWI
INVERCARGILL 9810
NEW ZEALAND",Southland,New Zealand,,-46.3817297,168.3476517
NORTHERN TAVERN,"CORNER SYDNEY AND ST ANDREW STREETS
GLENGARRY
INVERCARGILL 9501",Southland,New Zealand,,-46.4027113,168.3643804
SOUTHLAND TAVERN,"CORNER ELLES ROAD AND MCQUARRIE STREET
STRATHERN
INVERCARGILL 9812",Southland,New Zealand,,-46.4357774,168.3615009
HOMESTEAD,"303 DEE STREET
INVERCARGILL CENTRAL
INVERCARGILL 9501",Southland,New Zealand,,-46.3995381,168.3474776
KELVIN HOTEL,"18 KELVIN STREET
INVERCARGILL CENTRAL
INVERCARGILL 9501",Southland,New Zealand,,-46.412122,168.3503162
ASCOT PARK MOTOR HOTEL,"41 RACECOURSE ROAD
HAWTHORNDALE
INVERCARGILL 9501",Southland,New Zealand,,-46.4041514,168.3926141
CLIFTON CLUB INN,"CORNER ARMAGH AND WICKLOW STREETS
CLIFTON
INVERCARGILL 9501",Southland,New Zealand,,-46.4513211,168.3644915
NEWFIELD TAVERN,"CENTRE STREET
NEWFIELD
INVERCARGILL 9501",Southland,New Zealand,,-46.4226594,168.3900626
WAXY O'SHEA'S,"90 DEE STREET
INVERCARGILL CENTRAL
INVERCARGILL 9501",Southland,New Zealand,,-46.4101798,168.3468911
GLENGARRY TAVERN AKA EASTERN SUBURBS TAVERN,"61 GLENGARRY CRESCENT
GLENGARRY
INVERCARGILL 9501",Southland,New Zealand,,-46.4016542,168.386604
INVERCARGILL WMC,"154 ESK STREET
INVERCARGILL CENTRAL
INVERCARGILL 9501",Southland,New Zealand,,-46.4115783,168.355896
GOLDEN AGE TAVERN,"86 GORE STREET
BLUFF
INVERCARGILL 9503",Southland,New Zealand,,-46.5992202,168.3440399
TAB SOUTH INVERCARGILL,"261 ELLES ROAD
INVERCARGILL
SOUTHLAND 9812",Southland,New Zealand,,-46.4279623,168.3611708
EAGLE HOTEL,"134 GORE STREET
BLUFF
INVERCARGILL 9503",Southland,New Zealand,,-46.5989524,168.3417801
GLASINE CAFE,"257 ELLES ROAD
RICHMOND
INVERCARGILL 9501",Southland,New Zealand,,-46.4274324,168.3612319
WHITEHOUSE HOTEL,"31-39 RIVERTON LORNVILLE HIGHWAY
INVERCARGILL
SOUTHLAND 9812",Southland,New Zealand,,-46.3444721,168.3423467
NEW COMMERCIAL HOTEL (KAIKOURA),"20 BRIGHTON STREET
KAIKOURA TOWNSHIP
CANTERBURY 8280",Canterbury,New Zealand,,-42.4115519,173.6856508
ADELPHI HOTEL,"WEST END
KAIKOURA TOWNSHIP
CANTERBURY 8280",Canterbury,New Zealand,,-42.4002752,173.6808246
SUNTRAP LOBSTER INN TAVERN,"115 BEACH ROAD
KAIKOURA TOWNSHIP
CANTERBURY 8280",Canterbury,New Zealand,,-42.3891535,173.6790831
THREE FURLONGS HOTEL,"MAIN ROAD
KAIWAKA
NORTHLAND 0573",Northland,New Zealand,,-36.1628094,174.4438412
MANGAWHAI CLUB,"Molesworth Drive
MANGAWHAI
NORTHLAND 0505
NEW ZEALAND",Northland,New Zealand,,-36.0989244,174.5874401
NORTHERN WAIROA RETURNED SERVICES ASSOCIATION,"26 HOKIANGA ROAD
DARGAVILLE
NORTHLAND 0310
NEW ZEALAND",Northland,New Zealand,,-35.9410656,173.8682263
NORTHERN WAIROA HOTEL,"70 VICTORIA STREET
DARGAVILLE
NORTHLAND 0310",Northland,New Zealand,,-35.9419231,173.8692437
MANGAWHAI TAVERN,"MOIR ROAD
MANGAWHAI
NORTHLAND 0505",Northland,New Zealand,,-36.1238547,174.58017
RUAWAI BOWLING CLUB,"2 Reeves Street
RUAWAI
NORTHLAND 0530
NEW ZEALAND",Northland,New Zealand,,-36.1355324,174.0221628
Dargaville Central Hotel,"18-22 VICTORIA STREET
DARGAVILLE
NORTHLAND 0310",Northland,New Zealand,,-35.9435874,173.8676629
THE PINETREE ARMS,"CORNER MACLEAN STREET AND SEAVIEW ROAD
PARAPARAUMU
KAPITI COAST 5254",Wellington,New Zealand,,-40.8942044,174.9809141
GOLDEN COAST CHARTERED CLUB,"25 HINEMOA STREET
PARAPARAUMU
KAPITI COAST 5254",Wellington,New Zealand,,-40.9147285,175.009734
Black Stag Pub,"AMOHIA STREET
PARAPARAUMU
KAPITI COAST 5254",Wellington,New Zealand,,-40.9154361,175.0060604
KAPITI CLUB,"32A MARINE PARADE
PARAPARAUMU
KAPITI COAST 5254",Wellington,New Zealand,,-40.8936833,174.9796723
THE RAILWAY HOTEL,"6 ARTHUR STREET
OTAKI
KAPITI COAST 5560",Wellington,New Zealand,,-40.762507,175.1561612
FAMILY HOTEL,"MAIN STREET
OTAKI
KAPITI COAST 5560",Wellington,New Zealand,,-40.7521938,175.1383353
PUNTERS CORNER SPORTS BAR AND TAB,"2 Main Street
OTAKI
KAPITI COAST 5512
NEW ZEALAND",Wellington,New Zealand,,-40.7516571,175.1377202
OTAKI RSA CLUBROOMS,"9 RAUKAWA STREET
OTAKI
KAPITI COAST 5512
NEW ZEALAND",Wellington,New Zealand,,-40.7520246,175.1400292
FINNS PAEKAKARIKI,"2 BEACH ROAD
PAEKAKARIKI
KAPITI COAST 6010",Wellington,New Zealand,,-40.9881134,174.9519653
BOUNDARY TAP & KITCHEN,"3 RAUMATI ROAD
RAUMATI
KAPITI COAST 6010",Wellington,New Zealand,,-40.9186111,174.9813889
WAIKANAE CHARTERED CLUB,"8 ELIZABETH STREET
WAIKANAE
KAPITI COAST 6010",Wellington,New Zealand,,-40.8779594,175.0658075
KAWERAU BOWLING CLUB,"PLUNKET STREET PRIDEAUX PARK
KAWERAU
BAY OF PLENTY 3075",Bay of Plenty,New Zealand,,-38.0869301,176.6993069
KAWERAU COSMOPOLITAN CLUB,"107-109 ONSLOW STREET
KAWERAU
BAY OF PLENTY 3075",Bay of Plenty,New Zealand,,-38.08938,176.701027
CAYMAN SPORTS BAR,"10 JELLICOE COURT
KAWERAU
BAY OF PLENTY 3075",Bay of Plenty,New Zealand,,-38.0873231,176.7018733
KAWERAU HOTEL,"PLUNKET STREET
KAWERAU
BAY OF PLENTY 3075",Bay of Plenty,New Zealand,,-38.0876184,176.7011384
BEDROCKS BAR & BRASSERIE,"3 WATERLOO ROAD
LOWER HUTT CENTRAL
LOWER HUTT 5010",Wellington,New Zealand,,-41.2083406,174.9053431
Butcher & Brewer,"175 JACKSON STREET
PETONE
LOWER HUTT 5012",Wellington,New Zealand,,-41.2250462,174.877984
HARDWARE BAR & CAFE,"8-14 EVANS STREET
STOKES VALLEY
LOWER HUTT 5019",Wellington,New Zealand,,-41.1745117,174.9813494
FITZROY HOTEL,"THE STRAND
WAINUIOMATA
LOWER HUTT 5014",Wellington,New Zealand,,-41.2585836,174.9441999
HUTT PARK HOTEL,"9-11 RANDWICK ROAD
LOWER HUTT CENTRAL
LOWER HUTT 5010",Wellington,New Zealand,,-41.2327506,174.9037034
Sin Bin,"BUILDING 1 499-509 HUTT ROAD
LOWER HUTT CENTRAL
LOWER HUTT 5010",Wellington,New Zealand,,-41.2124365,174.8902338
Naenae Bowling Club,"23 Treadwell Street
NAENAE
LOWER HUTT 5011
NEW ZEALAND",Wellington,New Zealand,,-41.2008333,174.9486111
EDDY'S BAR & CAFE,"13 QUEEN STREET
WAINUIOMATA
LOWER HUTT 5014",Wellington,New Zealand,,-41.2611584,174.9453315
PALLISER HOTEL,"MOORES VALLEY ROAD
WAINUIOMATA
LOWER HUTT 5014",Wellington,New Zealand,,-41.2717769,174.9550401
OLYMPIC HOTEL,"CORNER HORLOR STREET AND HOLLAND CRESCENT
NAENAE
LOWER HUTT 6009",Wellington,New Zealand,,-41.2007014,174.9460723
PETONE SPORTS BAR,"266 JACKSON STREET
PETONE
LOWER HUTT 5012",Wellington,New Zealand,,-41.2257342,174.8792878
NAENAE HOTEL,"5 VOGEL STREET
NAENAE
LOWER HUTT 6009",Wellington,New Zealand,,-41.1996377,174.9469586
BELLEVUE GARDENS HOTEL,"140 WOBURN ROAD
WOBURN
LOWER HUTT 6009",Wellington,New Zealand,,-41.2175303,174.9043788
PETONE WORKINGMENS CLUB,"47 UDY STREET
PETONE
LOWER HUTT 5012",Wellington,New Zealand,,-41.221253,174.884331
BJ'S,"25 TOCKER STREET
TAITA
LOWER HUTT 5011",Wellington,New Zealand,,-41.1788212,174.9606583
ANGUS INN HOTEL,"WATERLOO ROAD
LOWER HUTT CENTRAL
LOWER HUTT 5010",Wellington,New Zealand,,-41.2099298,174.9087982
STRIKE LOWER HUTT,"395-397 HUTT ROAD
LOWER HUTT
LOWER HUTT 5040",Wellington,New Zealand,,-41.2174841,174.8809549
TAB WAINUIOMATA,"10A THE STRAND
WAINUIOMATA
LOWER HUTT 5014",Wellington,New Zealand,,-41.2597339,174.9425983
TAB PETONE,"204 JACKSON STREET
PETONE
LOWER HUTT 5012",Wellington,New Zealand,,-41.224909,174.876806
TAB NAENAE,"33 HILLARY COURT
NAENAE
LOWER HUTT 6009",Wellington,New Zealand,,-41.198388,174.9480182
TAB Lower Hutt,"204 High Street
Hutt Central
LOWER HUTT
LOWER HUTT 5010
NEW ZEALAND",Wellington,New Zealand,,-41.2091443,174.9034872
STOKES VALLEY COSMOPOLITAN CLUB,"35-37 GEORGE STREET
STOKES VALLEY
LOWER HUTT 5019",Wellington,New Zealand,,-41.1662294,174.9820875
TE AROHA HUTT VALLEY ASSOCIATION PAVILION,"TE WHITI PARK CORNER RIVERSIDE DRIVE AND WHITES LINE EAST
HUTT CENTRAL
LOWER HUTT 6009",Wellington,New Zealand,,-37.5431901,175.7123003
STOKES VALLEY RSA CLUBROOMS,"21 HAWTHORN CRESCENT
STOKES VALLEY
LOWER HUTT 5141
NEW ZEALAND",Wellington,New Zealand,,-41.1711836,174.9847288
WAINUIOMATA BOWLING CLUB,"MOOHAN STREET
WAINUIOMATA
LOWER HUTT 5014",Wellington,New Zealand,,-41.2684319,174.9540455
COMBINED SERVICES CLUB,"OHAU ROAD
TWIZEL
CANTERBURY 8773",Canterbury,New Zealand,,-44.2578762,170.0920107
LAKE TEKAPO TAVERN,"STATE HIGHWAY 8
LAKE TEKAPO
CANTERBURY 8770",Canterbury,New Zealand,,-44.0037626,170.4766427
TOP HUT,"13 TASMAN ROAD
TWIZEL
CANTERBURY 8773",Canterbury,New Zealand,,-44.2578993,170.0977819
FAIRLIE HOTEL,"69 MAIN STREET
FAIRLIE
CANTERBURY 8771",Canterbury,New Zealand,,-44.0989074,170.8289031
THE EMPIRE HOTEL,"8 STAFFORD STREET
FEILDING
MANAWATU 5600",Manawatu-Wanganui,New Zealand,,-40.2269024,175.5674353
DROVER'S RETURN BAR & CAFE,"93 MANCHESTER STREET
FEILDING
MANAWATU 5600",Manawatu-Wanganui,New Zealand,,-40.2253906,175.5640966
FEILDING HOTEL,"9 MANCHESTER SQUARE
FEILDING
MANAWATU 5600",Manawatu-Wanganui,New Zealand,,-40.226316,175.5636121
RONGOTEA TAVERN,"50 THAMES STREET
RONGOTEA
MANAWATU 5454",Manawatu-Wanganui,New Zealand,,-40.2934611,175.4270387
Stockyard Bar and Restaurant,"50 MANCHESTER STREET
FEILDING
MANAWATU 5600",Manawatu-Wanganui,New Zealand,,-40.2275279,175.5652783
CRITERION HOTEL (BLENHEIM),"2 MARKET STREET
BLENHEIM
MARLBOROUGH 7273",Marlborough,New Zealand,,-41.5110759,173.9569291
CLUBS OF MARLBOROUGH,"42 ALFRED STREET
BLENHEIM
MARLBOROUGH 7273",Marlborough,New Zealand,,-41.5101775,173.9567043
Waterfront Bar & Grill,"7 GROVE ROAD
BLENHEIM
MARLBOROUGH 7273",Marlborough,New Zealand,,-41.5102778,173.9586111
GROVE TAVERN,"77 GROVE ROAD
BLENHEIM
MARLBOROUGH 7273",Marlborough,New Zealand,,-41.5024158,173.9607324
MIKEY'S BAR,"12-18 HIGH STREET
PICTON
MARLBOROUGH 7220
NEW ZEALAND",Marlborough,New Zealand,,-41.2892626,174.0071137
HAVELOCK HOTEL,"54 MAIN ROAD
HAVELOCK
MARLBOROUGH 7154",Marlborough,New Zealand,,-41.2793875,173.7672542
TROUT HOTEL,"MAIN ROAD
CANVASTOWN
MARLBOROUGH 7154",Marlborough,New Zealand,,-41.2911684,173.6698881
SPRINGLANDS TAVERN,"16 BOYCE STREET
BLENHEIM
MARLBOROUGH 7273",Marlborough,New Zealand,,-41.5095914,173.9407102
DA'S BARN RESTAURANT & BAR,"48 HIGH STREET
PICTON
MARLBOROUGH 7372",Marlborough,New Zealand,,-41.290297,174.0071146
REDWOOD TAVERN,"70 CLEGHORN STREET
BLENHEIM
MARLBOROUGH 7273",Marlborough,New Zealand,,-41.5290489,173.9562377
JUNCTION HOTEL,"2234 STATE HIGHWAY 1
SPRING CREEK
MARLBOROUGH 7350",Marlborough,New Zealand,,-41.4609864,173.9611764
THE CROW TAVERN,"15/17 NELSON SQUARE
PICTON
MARLBOROUGH 7372",Marlborough,New Zealand,,-41.2967793,174.0017229
The Good Home Blenheim,"CORNER GEORGE AND QUEEN STREETS
BLENHEIM
MARLBOROUGH 7273",Marlborough,New Zealand,,-41.5145618,173.955436
WOODBOURNE TAVERN,"HIGH STREET
RENWICK
MARLBOROUGH 7352",Marlborough,New Zealand,,-41.5080842,173.8254475
FAIRWEATHER ON SCOTT,"36 SCOTT STREET
BLENHEIM
MARLBOROUGH 7273",Marlborough,New Zealand,,-41.515552,173.956643
Jackson Street Bar,"20 JACKSON STREET
MASTERTON
MASTERTON DISTRICT 5840",Wellington,New Zealand,,-40.9509385,175.6583981
KURIPUNI TAVERN,"QUEEN STREET SOUTH
MASTERTON
MASTERTON DISTRICT 5840",Wellington,New Zealand,,-40.9581247,175.6480455
WAIRARAPA SERVICES & CITIZENS CLUB,"20 ESSEX STREET
MASTERTON
MASTERTON DISTRICT 5840",Wellington,New Zealand,,-40.9505614,175.6568214
PALACE HOTEL,"WHITTAKER STREET
TE AROHA
WAIKATO 3320",Waikato,New Zealand,,-37.5430622,175.7119507
MATAMATA CLUB INCORPORATED,"WAHAROA ROAD EAST
MATAMATA
WAIKATO 2271",Waikato,New Zealand,,-37.8075866,175.7722473
MATAMATA MEMORIAL R.S.A. INCORPORATED,"NGAIO STREET
MATAMATA
WAIKATO 3400
NEW ZEALAND",Waikato,New Zealand,,-37.807337,175.775928
MORRINSVILLE DISTRICT RSA,"27 STUDHOLME STREET
MORRINSVILLE
WAIKATO 3300
NEW ZEALAND",Waikato,New Zealand,,-37.6608591,175.5300347
TRAC SPORTS BAR,"38 BROADWAY
MATAMATA
WAIKATO 2271",Waikato,New Zealand,,-37.8085809,175.7717481
TOP PUB,"2618 State Highway 26
MORRINSVILLE
WAIKATO 3372
NEW ZEALAND",Waikato,New Zealand,,-37.6620242,175.5171606
THE GRAND TAVERN,"81-83 WHITAKER STREET
TE AROHA
WAIKATO 3320",Waikato,New Zealand,,-37.5452778,175.7141667
TAHUNA TAVERN,"Cnr of Pioneer Road and Huia Street
TAHUNA
WAIKATO 2250
NEW ZEALAND",Waikato,New Zealand,,-37.4982504,175.4937012
